Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
SMOTE,Random Forest,19,1.0,1.0,1.0,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,20,1.0,1.0,1.0,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,21,1.0,1.0,1.0,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,22,1.0,1.0,1.0,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,23,0.9042553191489362,0.9239130434782609,0.9139784946236559,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,24,0.875,0.6363636363636364,0.7368421052631579,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,25,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,26,0.7857142857142857,0.8148148148148148,0.8,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,27,0.5,0.625,0.5555555555555556,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,28,1.0,1.0,1.0,0.969803576663735,0.9229466662810321,
SMOTE,Random Forest,29,1.0,0.6666666666666666,0.8,0.969803576663735,0.9229466662810321,
SMOTE,Gradient Boosting,0,0.9843230403800475,0.8633333333333333,0.9198668146503884,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,1,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,2,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,3,1.0,0.9850746268656716,0.9924812030075187,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,4,0.9752475247524752,0.9800995024875622,0.9776674937965261,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,5,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,6,0.6896551724137931,0.7960199004975125,0.7390300230946882,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,7,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,8,0.5572755417956656,0.8977556109725686,0.6876790830945558,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,9,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,10,0.7473118279569892,0.6915422885572139,0.7183462532299741,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,11,0.9900497512437811,0.9900497512437811,0.9900497512437811,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,12,0.9473684210526315,0.9850746268656716,0.9658536585365853,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,13,0.8075117370892019,0.9052631578947369,0.8535980148883374,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,14,0.9243243243243243,0.8507462686567164,0.8860103626943006,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,15,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,16,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,17,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,18,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,19,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,20,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,21,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,22,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
