Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
AE-GAN,Extra Trees,9,0.08415841584158416,0.0845771144278607,0.08436724565756824,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,10,0.0880503144654088,0.13930348258706468,0.10789980732177264,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,11,0.1303030303030303,0.21393034825870647,0.16195856873822975,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,12,0.07766990291262135,0.07960199004975124,0.07862407862407862,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,13,0.15862068965517243,0.12105263157894737,0.1373134328358209,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,14,0.01968503937007874,0.024875621890547265,0.02197802197802198,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,16,0.15346534653465346,0.15422885572139303,0.15384615384615385,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,17,0.06666666666666667,0.07142857142857142,0.06896551724137931,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,20,0.19138755980861244,0.19900497512437812,0.1951219512195122,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,21,0.16580310880829016,0.15920398009950248,0.16243654822335024,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,22,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,23,0.13253012048192772,0.11956521739130435,0.12571428571428572,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,24,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,25,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,26,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,27,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,28,0.0,0.0,0.0,0.22460049846063626,0.11749389800673779,
AE-GAN,Extra Trees,29,0.03333333333333333,0.1111111111111111,0.05128205128205128,0.22460049846063626,0.11749389800673779,
AE-GAN,XGBoost,0,0.422680412371134,0.08541666666666667,0.14211438474870017,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,1,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,2,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,3,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,4,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,5,0.02768166089965398,0.03980099502487562,0.0326530612244898,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,6,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,7,0.04833836858006042,0.07960199004975124,0.06015037593984962,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,8,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,9,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,10,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,11,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,12,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,13,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,14,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,15,0.030689591421704566,0.8258706467661692,0.05918003565062389,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,16,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,17,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,18,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,19,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,20,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,21,0.15126050420168066,0.08955223880597014,0.1125,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,22,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,23,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,24,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,25,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,26,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,27,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,28,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,XGBoost,29,0.0,0.0,0.0,0.06054830669989737,0.03734141791044776,
AE-GAN,LightGBM,0,0.44042056074766356,0.15708333333333332,0.23157248157248156,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,1,0.22093023255813954,0.095,0.13286713286713286,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,3,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,4,0.14130434782608695,0.06467661691542288,0.08873720136518772,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,5,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,6,0.01639344262295082,0.009950248756218905,0.01238390092879257,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,8,0.16428571428571428,0.057356608478802994,0.08502772643253234,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,9,0.08333333333333333,0.0845771144278607,0.08395061728395062,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,10,0.034482758620689655,0.004975124378109453,0.008695652173913044,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,11,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,12,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,13,0.14285714285714285,0.07368421052631578,0.09722222222222222,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,14,0.015151515151515152,0.004975124378109453,0.00749063670411985,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,16,0.031174415479709755,0.5771144278606966,0.059153493115757266,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,18,0.1,0.01990049751243781,0.03319502074688797,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,20,0.1590909090909091,0.06965174129353234,0.09688581314878893,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,21,0.09554140127388536,0.14925373134328357,0.11650485436893204,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,22,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,23,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,24,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,25,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,26,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,27,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,28,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,LightGBM,29,0.0,0.0,0.0,0.11288667350828324,0.07087315049372665,
AE-GAN,CatBoost,0,0.39134236991692173,0.3729166666666667,0.3819074034563687,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,1,0.18110236220472442,0.115,0.14067278287461774,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,3,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,4,0.09230769230769231,0.08955223880597014,0.09090909090909091,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,5,0.16,0.15920398009950248,0.1596009975062344,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,6,0.06643356643356643,0.0945273631840796,0.07802874743326489,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,7,0.14349775784753363,0.15920398009950248,0.1509433962264151,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,8,0.13054830287206268,0.12468827930174564,0.12755102040816327,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,9,0.09580838323353294,0.07960199004975124,0.08695652173913043,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,10,0.06857142857142857,0.05970149253731343,0.06382978723404255,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,11,0.16981132075471697,0.08955223880597014,0.11726384364820847,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,12,0.06666666666666667,0.004975124378109453,0.009259259259259259,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,13,0.11255411255411256,0.1368421052631579,0.12351543942992874,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,14,0.055632823365785816,0.19900497512437812,0.08695652173913043,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,16,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,18,0.15789473684210525,0.04477611940298507,0.06976744186046512,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,19,0.1715686274509804,0.17412935323383086,0.1728395061728395,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,22,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,23,0.05214723926380368,0.18478260869565216,0.08133971291866028,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,24,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,25,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,26,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,27,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,28,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,CatBoost,29,0.0,0.0,0.0,0.20378243659287495,0.09620850820937224,
AE-GAN,SGDClassifier,0,0.43355855855855857,0.16041666666666668,0.23418491484184914,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,1,0.11818181818181818,0.13,0.12380952380952381,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,2,0.09565217391304348,0.05472636815920398,0.06962025316455696,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,3,0.06788511749347259,0.12935323383084577,0.08904109589041095,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,4,0.05970149253731343,0.15920398009950248,0.08683853459972862,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,5,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,6,0.07751937984496124,0.04975124378109453,0.06060606060606061,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,7,0.12186379928315412,0.1691542288557214,0.14166666666666666,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,8,0.08528428093645485,0.12718204488778054,0.1021021021021021,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,9,0.032679738562091505,0.024875621890547265,0.02824858757062147,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,10,0.10309278350515463,0.09950248756218906,0.10126582278481013,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,11,0.10738255033557047,0.15920398009950248,0.1282565130260521,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,12,0.125,0.004975124378109453,0.009569377990430622,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,13,0.09666666666666666,0.15263157894736842,0.11836734693877551,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,14,0.09259259259259259,0.12437810945273632,0.10615711252653928,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,16,0.01984126984126984,0.07462686567164178,0.03134796238244514,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,17,0.016129032258064516,0.07142857142857142,0.02631578947368421,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,18,0.08196721311475409,0.22388059701492538,0.12,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,19,0.17346938775510204,0.1691542288557214,0.1712846347607053,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,20,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,21,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,22,0.017241379310344827,0.13157894736842105,0.03048780487804878,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,23,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,24,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,25,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,26,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,27,0.008403361344537815,0.25,0.016260162601626018,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,28,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,SGDClassifier,29,0.0,0.0,0.0,0.12065679519132091,0.08783927026020903,
AE-GAN,MLPClassifier,0,0.46112600536193027,0.14333333333333334,0.21869040050858232,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,1,0.19230769230769232,0.125,0.15151515151515152,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,2,0.12211221122112212,0.18407960199004975,0.14682539682539683,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,3,0.13488372093023257,0.14427860696517414,0.13942307692307693,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,4,0.11301369863013698,0.16417910447761194,0.13387423935091278,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,5,0.16,0.15920398009950248,0.1596009975062344,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,6,0.06537890044576523,0.21890547263681592,0.10068649885583524,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,7,0.15196078431372548,0.15422885572139303,0.15308641975308643,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,8,0.09206137424949967,0.34413965087281795,0.14526315789473684,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,9,0.06358381502890173,0.05472636815920398,0.058823529411764705,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,10,0.14285714285714285,0.01990049751243781,0.034934497816593885,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,11,0.14840989399293286,0.208955223880597,0.17355371900826447,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,12,0.25,0.004975124378109453,0.00975609756097561,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,13,0.07571801566579635,0.15263157894736842,0.1012216404886562,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,14,0.04,0.004975124378109453,0.008849557522123894,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,16,0.13656387665198239,0.15422885572139303,0.14485981308411214,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,17,0.06666666666666667,0.07142857142857142,0.06896551724137931,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,18,0.16336633663366337,0.16417910447761194,0.16377171215880892,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,20,0.19796954314720813,0.19402985074626866,0.19597989949748743,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,21,0.15897435897435896,0.15422885572139303,0.15656565656565657,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,22,0.0,0.0,0.0,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,23,0.06666666666666667,0.03260869565217391,0.043795620437956206,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,24,0.0,0.0,0.0,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,25,0.004347826086956522,0.09090909090909091,0.008298755186721992,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,26,0.0,0.0,0.0,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,27,0.022727272727272728,0.125,0.038461538461538464,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,28,0.0,0.0,0.0,0.1480721301861897,0.11378030433661931,
AE-GAN,MLPClassifier,29,0.0,0.0,0.0,0.1480721301861897,0.11378030433661931,
AE-GAN,HistGradientBoosting,0,0.4003813155386082,0.525,0.45429962141698216,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,1,0.22580645161290322,0.105,0.14334470989761092,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,3,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,4,0.07009345794392523,0.07462686567164178,0.07228915662650602,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,5,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,6,0.05454545454545454,0.08955223880597014,0.06779661016949153,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,8,0.11400651465798045,0.08728179551122195,0.09887005649717515,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,9,0.08695652173913043,0.08955223880597014,0.08823529411764706,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,10,0.05202312138728324,0.04477611940298507,0.0481283422459893,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,11,0.05702647657841141,0.13930348258706468,0.08092485549132948,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,12,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,13,0.1640625,0.11052631578947368,0.1320754716981132,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,14,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,18,0.15384615384615385,0.01990049751243781,0.03524229074889868,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,20,0.20540540540540542,0.1890547263681592,0.19689119170984457,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,21,0.16129032258064516,0.17412935323383086,0.1674641148325359,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,22,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,23,0.10526315789473684,0.13043478260869565,0.11650485436893204,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,24,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,25,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,26,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,27,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,28,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,HistGradientBoosting,29,0.0,0.0,0.0,0.24688462102331035,0.08971210025421733,
AE-GAN,Ridge Classifier,0,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,1,0.01694915254237288,0.005,0.007722007722007722,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,2,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,3,0.04341317365269461,0.14427860696517414,0.0667433831990794,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,4,0.1,0.01990049751243781,0.03319502074688797,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,5,0.0536480686695279,0.24875621890547264,0.088261253309797,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,6,0.0975609756097561,0.05970149253731343,0.07407407407407407,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,7,0.06366459627329192,0.20398009950248755,0.0970414201183432,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,8,0.4444444444444444,0.00997506234413965,0.01951219512195122,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,9,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,10,0.10215053763440861,0.0945273631840796,0.09819121447028424,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,11,0.059420289855072465,0.20398009950248755,0.0920314253647587,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,12,0.1358695652173913,0.12437810945273632,0.12987012987012986,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,13,0.17886178861788618,0.11578947368421053,0.14057507987220447,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,14,0.08258928571428571,0.18407960199004975,0.1140215716486903,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,16,0.14285714285714285,0.014925373134328358,0.02702702702702703,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,17,0.0024271844660194173,0.14285714285714285,0.00477326968973747,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,18,0.12393162393162394,0.14427860696517414,0.13333333333333333,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,19,0.16129032258064516,0.17412935323383086,0.1674641148325359,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,20,0.13978494623655913,0.12935323383084577,0.1343669250645995,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,21,0.08366533864541832,0.1044776119402985,0.09292035398230089,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,22,0.012468827930174564,0.13157894736842105,0.022779043280182234,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,23,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,24,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,25,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,26,0.1,0.037037037037037035,0.05405405405405406,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,27,0.007352941176470588,0.125,0.013888888888888888,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,28,0.0,0.0,0.0,0.06494648878463569,0.08994164239715001,
AE-GAN,Ridge Classifier,29,0.023255813953488372,0.1111111111111111,0.038461538461538464,0.06494648878463569,0.08994164239715001,
AE-GAN,Bagging Classifier,0,0.3993835314839278,0.3779166666666667,0.3883536715906658,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,1,0.22580645161290322,0.105,0.14334470989761092,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,3,0.1111111111111111,0.004975124378109453,0.009523809523809525,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,4,0.13333333333333333,0.07960199004975124,0.09968847352024922,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,5,0.16,0.15920398009950248,0.1596009975062344,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,6,0.027450980392156862,0.03482587064676617,0.03070175438596491,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,8,0.08031088082901554,0.23192019950124687,0.11930724823604875,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,10,0.04132231404958678,0.024875621890547265,0.031055900621118012,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,11,0.13924050632911392,0.05472636815920398,0.07857142857142857,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,12,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,13,0.09561752988047809,0.12631578947368421,0.10884353741496598,0.20715437619117433,0.09928338750267064,
