Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,Random Forest,22,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,23,0.10852713178294573,0.15217391304347827,0.12669683257918551,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,24,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,25,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,26,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,27,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,28,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Random Forest,29,0.0,0.0,0.0,0.233983286908078,0.10170481128760758,
DCGAN,Gradient Boosting,0,0.4311663479923518,0.18791666666666668,0.2617527568195009,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,1,0.23076923076923078,0.105,0.14432989690721648,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,3,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,4,0.09090909090909091,0.06965174129353234,0.07887323943661972,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,5,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,6,0.05952380952380952,0.04975124378109453,0.05420054200542006,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,8,0.1581196581196581,0.09226932668329177,0.11653543307086614,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,10,0.08936170212765958,0.1044776119402985,0.0963302752293578,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,11,0.10526315789473684,0.009950248756218905,0.01818181818181818,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,12,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,13,0.030781373322809787,0.4105263157894737,0.05726872246696035,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,14,0.024498886414253896,0.05472636815920398,0.033846153846153845,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,16,0.15048543689320387,0.15422885572139303,0.15233415233415235,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,18,0.13,0.06467661691542288,0.08637873754152824,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,21,0.16923076923076924,0.16417910447761194,0.16666666666666666,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,22,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,23,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,24,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,25,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
